Player,Pos,Age,Tm,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP,Season
Jarrett Jack,PG,31,BRK,80,2241,14.6,.522,.179,.278,1.0,11.3,6.1,27.3,1.7,0.5,17.2,22.6,1.1,1.4,2.6,.055,-0.4,-0.7,-1.1,0.5,2015
Reggie Jackson,PG,24,TOT,77,2268,17.2,.511,.242,.219,2.6,12.9,7.8,34.8,1.4,0.3,14.6,24.6,3.3,1.7,4.9,.104,1.8,-0.6,1.1,1.8,2015
Reggie Jackson,PG,24,OKC,50,1398,15.6,.511,.274,.200,2.2,13.0,7.7,24.5,1.5,0.3,12.7,22.1,1.8,1.1,2.9,.101,0.9,-0.2,0.7,0.9,2015
Reggie Jackson,PG,24,DET,27,870,19.8,.511,.198,.245,3.4,12.7,7.9,51.2,1.2,0.4,17.0,28.6,1.5,0.5,2.0,.110,3.2,-1.3,1.9,0.9,2015
Bernard James,C,29,DAL,16,158,16.0,.593,.000,.852,12.5,14.6,13.5,3.4,0.6,7.7,13.9,12.2,0.4,0.2,0.5,.165,-0.5,1.2,0.8,0.1,2015
LeBron James,SF,30,CLE,69,2493,25.9,.577,.265,.413,2.4,16.6,9.6,38.6,2.3,1.6,15.3,32.3,7.4,2.9,10.4,.199,6.1,1.0,7.1,5.7,2015
Al Jefferson,C,30,CHO,65,1992,19.7,.500,.005,.163,5.3,25.5,15.1,11.6,1.2,3.3,5.9,26.3,1.3,3.4,4.7,.113,0.9,0.7,1.6,1.8,2015
Cory Jefferson,PF,24,BRK,50,531,13.2,.480,.090,.323,10.0,20.6,15.3,4.8,1.0,3.2,9.5,18.1,0.2,0.6,0.8,.071,-2.1,-0.9,-3.0,-0.1,2015
Richard Jefferson,SF,34,DAL,74,1244,11.3,.577,.478,.352,2.2,14.0,8.1,7.0,1.3,0.7,12.2,15.3,1.4,0.9,2.3,.088,-0.8,0.0,-0.8,0.4,2015
John Jenkins,SG,23,ATL,24,297,15.9,.629,.525,.192,0.8,13.8,7.5,7.0,1.7,0.0,6.9,17.8,0.6,0.3,0.9,.147,0.8,-0.5,0.3,0.2,2015
Player,Pos,Age,Tm,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP,2015
Brandon Jennings,PG,25,DET,41,1173,19.7,.522,.389,.263,1.9,8.0,4.8,39.9,1.9,0.3,12.9,26.3,2.6,0.7,3.3,.136,4.0,-0.6,3.3,1.6,2015
Jonas Jerebko,PF,27,TOT,75,1230,15.0,.549,.369,.174,8.0,17.2,12.5,9.0,1.9,1.1,9.7,16.2,2.0,1.4,3.5,.135,0.2,0.6,0.9,0.9,2015
Jonas Jerebko,PF,27,DET,46,703,14.5,.564,.384,.182,7.0,15.3,11.0,9.2,2.0,1.2,10.8,15.1,1.2,0.7,1.9,.130,0.0,1.0,1.0,0.5,2015
Jonas Jerebko,PF,27,BOS,29,527,15.5,.533,.354,.166,9.4,19.8,14.5,8.7,1.8,1.0,8.5,17.6,0.8,0.7,1.5,.141,0.5,0.2,0.6,0.4,2015
Grant Jerrett,PF,21,TOT,8,51,1.5,.303,.577,.038,4.4,15.2,9.9,9.6,2.1,3.1,10.2,25.4,-0.2,0.1,-0.1,-0.128,-10.0,-0.9,-10.8,-0.1,2015
Grant Jerrett,PF,21,OKC,5,25,-11.0,.206,.765,.000,4.4,12.7,8.6,5.9,0.0,6.3,10.5,32.7,-0.2,0.0,-0.2,-0.373,-16.9,-3.5,-20.4,-0.1,2015
Grant Jerrett,PF,21,UTA,3,26,13.6,.477,.222,.111,4.5,17.7,11.1,13.2,4.1,0.0,9.6,18.4,0.0,0.0,0.1,.108,-3.3,1.7,-1.6,0.0,2015
Amir Johnson,PF,27,TOR,75,1979,15.4,.603,.089,.249,9.3,17.3,13.3,9.4,1.1,2.4,16.0,15.7,3.5,1.6,5.1,.124,0.0,-0.1,-0.1,0.9,2015
Chris Johnson,SF,24,TOT,29,526,10.2,.515,.617,.104,1.7,10.2,5.9,4.6,2.6,1.1,8.5,15.0,0.2,0.6,0.8,.074,-2.3,0.7,-1.7,0.0,2015
Chris Johnson,SF,24,PHI,9,187,6.0,.425,.650,.133,1.7,14.0,7.5,2.7,2.4,2.2,12.4,16.9,-0.3,0.2,-0.1,-0.017,-5.1,-0.1,-5.2,-0.2,2015
Chris Johnson,SF,24,UTA,12,211,14.2,.608,.594,.094,1.7,8.2,4.9,5.6,3.0,0.0,8.3,15.8,0.4,0.2,0.6,.139,-0.7,1.2,0.5,0.1,2015
Chris Johnson,SF,24,MIL,8,128,9.7,.502,.600,.067,1.8,8.0,4.9,5.7,2.0,1.3,0.0,10.9,0.1,0.1,0.3,.102,-1.0,0.9,-0.1,0.1,2015
James Johnson,PF,27,TOR,70,1370,17.9,.617,.126,.252,5.1,16.5,10.8,11.4,2.0,4.1,15.0,17.4,2.5,1.6,4.1,.143,0.7,1.7,2.4,1.5,2015
Joe Johnson,SG,33,BRK,80,2791,14.1,.523,.329,.172,2.1,13.3,7.7,17.1,1.1,0.4,11.1,20.3,2.6,1.5,4.1,.070,0.7,-0.8,-0.1,1.3,2015
Nick Johnson,SG,22,HOU,28,262,4.8,.430,.280,.333,5.5,10.9,8.2,6.3,1.3,0.9,18.1,17.4,-0.4,0.2,-0.1,-0.020,-5.6,-0.9,-6.5,-0.3,2015
Tyler Johnson,SG,22,MIA,32,603,12.0,.506,.287,.281,2.9,13.1,8.1,11.3,2.9,1.3,13.8,17.0,0.1,0.7,0.8,.060,-2.0,1.0,-0.9,0.2,2015
Wesley Johnson,SF,27,LAL,76,2245,11.1,.509,.375,.162,3.2,12.9,7.8,8.6,1.3,1.6,10.5,16.4,1.0,0.7,1.7,.037,-1.1,-0.8,-1.9,0.1,2015
Dahntay Jones,SF,34,LAC,33,123,1.9,.406,.190,.524,0.9,9.0,5.0,2.1,1.2,0.0,3.7,9.8,0.0,0.1,0.0,.013,-7.6,-0.6,-8.3,-0.2,2015
James Jones,SF,34,CLE,57,669,11.1,.565,.871,.229,1.6,9.0,5.3,5.4,1.0,0.9,5.5,15.8,1.2,0.4,1.5,.110,0.2,-0.9,-0.7,0.2,2015
Perry Jones,SF,23,OKC,43,631,6.9,.459,.326,.201,1.0,11.7,6.5,4.2,1.4,1.0,10.7,15.3,-0.3,0.5,0.2,.015,-4.0,-0.4,-4.4,-0.4,2015
Terrence Jones,PF,23,HOU,33,889,18.3,.567,.124,.314,9.7,17.6,13.7,6.9,1.0,5.2,9.8,18.4,1.7,1.3,3.0,.160,0.7,0.5,1.2,0.7,2015
DeAndre Jordan,C,26,LAC,82,2820,21.0,.638,.007,.882,16.2,32.4,24.5,3.2,1.5,5.4,12.8,13.6,7.4,5.4,12.8,.217,2.2,0.7,2.9,3.5,2015
Jerome Jordan,C,28,BRK,44,383,16.8,.609,.000,.468,15.3,15.5,15.4,5.3,1.1,3.1,16.3,16.1,0.9,0.3,1.2,.156,-0.6,-0.6,-1.2,0.1,2015
Cory Joseph,PG,23,SAS,79,1444,15.5,.564,.107,.348,3.5,11.4,7.5,19.7,1.6,0.9,12.4,17.0,2.7,1.8,4.5,.149,0.2,1.3,1.4,1.2,2015
Chris Kaman,C,32,POR,74,1398,17.3,.537,.000,.186,11.6,25.2,18.5,7.8,0.7,2.8,15.4,22.5,1.1,2.2,3.3,.112,-0.8,0.1,-0.8,0.4,2015
Sergey Karasev,SG,21,BRK,33,555,10.5,.508,.403,.284,4.5,8.9,6.7,12.3,2.1,0.1,13.7,14.4,0.3,0.4,0.7,.061,-2.1,0.5,-1.7,0.0,2015
Ryan Kelly,PF,23,LAL,52,1233,8.6,.473,.434,.307,1.1,12.4,6.5,10.9,1.2,1.6,9.5,14.0,0.4,0.3,0.7,.027,-3.0,-0.3,-3.3,-0.4,2015
Player,Pos,Age,Tm,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP,2015
Michael Kidd-Gilchrist,SF,21,CHO,55,1587,15.1,.519,.000,.444,7.4,21.9,14.4,8.2,1.0,1.9,9.9,18.4,1.6,2.2,3.8,.114,-1.1,0.6,-0.5,0.6,2015
Sean Kilpatrick,SG,25,MIN,4,72,10.0,.506,.650,.200,1.5,8.2,4.8,8.5,2.1,0.0,8.4,14.6,0.1,0.0,0.1,.033,-1.4,-0.9,-2.2,0.0,2015
Andrei Kirilenko,SF,33,BRK,7,36,2.8,.222,.000,.800,6.2,18.6,12.5,3.6,1.4,0.0,12.9,9.8,-0.1,0.0,0.0,-0.058,-4.4,-1.3,-5.7,0.0,2015
Alex Kirk,C,23,CLE,5,14,8.5,.410,.000,.500,8.3,0.0,4.1,10.1,0.0,0.0,0.0,15.7,0.0,0.0,0.0,.061,-2.5,-3.5,-6.0,0.0,2015
Brandon Knight,PG-SG,23,TOT,63,2035,17.1,.543,.361,.251,1.6,12.0,6.8,27.4,2.3,0.4,16.1,25.9,2.0,2.5,4.5,.106,1.9,-0.3,1.6,1.9,2015
Brandon Knight,PG,23,MIL,52,1688,18.5,.556,.341,.260,1.8,13.1,7.5,28.6,2.5,0.5,16.7,26.6,2.0,2.4,4.4,.124,2.5,0.0,2.5,1.9,2015
Brandon Knight,SG,23,PHO,11,347,10.5,.472,.469,.203,0.6,6.7,3.6,21.6,0.9,0.2,12.9,22.6,0.0,0.1,0.1,.016,-1.2,-1.7,-2.9,-0.1,2015
Kyle Korver,SG,33,ATL,75,2418,14.8,.699,.748,.197,0.7,13.3,7.2,12.1,1.1,1.5,14.1,14.4,5.0,2.4,7.5,.148,2.4,0.4,2.8,3.0,2015
Kosta Koufos,C,25,MEM,81,1348,14.2,.530,.000,.237,10.3,25.8,18.1,4.3,1.1,3.9,14.9,15.8,0.8,2.5,3.3,.118,-2.0,0.7,-1.2,0.2,2015
Ognjen Kuzmić,C,24,GSW,16,72,12.9,.727,.000,.333,10.8,14.5,12.7,11.1,1.4,1.0,26.7,11.3,0.2,0.1,0.3,.171,-2.3,0.8,-1.4,0.0,2015
Jeremy Lamb,SG,22,OKC,47,633,14.9,.538,.444,.220,1.4,16.5,9.1,10.9,1.7,0.7,9.0,20.5,1.0,0.7,1.6,.123,0.9,0.8,1.6,0.6,2015
Carl Landry,PF,31,SAC,70,1192,14.9,.578,.000,.407,9.8,15.5,12.8,3.6,0.6,1.1,11.0,18.1,2.3,0.5,2.8,.112,-0.5,-1.7,-2.3,-0.1,2015
Shane Larkin,PG,22,NYK,76,1865,10.9,.504,.269,.181,1.7,9.4,5.4,19.4,2.6,0.4,15.1,13.6,0.8,0.9,1.7,.045,-3.0,0.2,-2.8,-0.4,2015
Joffrey Lauvergne,C,23,DEN,24,268,10.5,.459,.180,.315,10.5,20.9,15.5,7.5,1.5,2.9,17.8,19.9,-0.2,0.3,0.1,.012,-4.8,-0.8,-5.6,-0.2,2015
Zach LaVine,PG,19,MIN,77,1902,11.3,.515,.247,.261,1.6,11.6,6.4,24.0,1.4,0.4,20.4,22.0,-0.7,0.0,-0.7,-0.018,-2.2,-2.5,-4.6,-1.3,2015
Ty Lawson,PG,27,DEN,75,2665,18.5,.526,.221,.392,1.6,8.1,4.7,43.0,1.7,0.3,14.6,20.6,6.0,1.0,7.0,.126,3.0,-0.9,2.2,2.8,2015
Ricky Ledo,SG,22,TOT,17,244,6.3,.426,.281,.229,7.4,9.7,8.5,13.0,1.3,0.3,19.7,24.8,-0.6,0.0,-0.6,-0.112,-4.3,-3.8,-8.1,-0.4,2015
Ricky Ledo,SG,22,DAL,5,11,-22.5,.073,.500,.333,9.9,10.0,10.0,11.1,0.0,0.0,22.5,36.0,-0.2,0.0,-0.2,-0.720,-21.2,-10.2,-31.4,-0.1,2015
Ricky Ledo,SG,22,NYK,12,233,7.6,.450,.267,.222,7.2,9.7,8.4,13.1,1.4,0.4,19.5,24.3,-0.4,0.0,-0.4,-0.083,-3.5,-3.5,-7.0,-0.3,2015
Courtney Lee,SG,29,MEM,77,2354,11.5,.555,.348,.201,1.0,7.6,4.3,9.8,1.7,0.4,10.0,15.2,2.5,2.4,4.8,.099,-1.0,0.5,-0.5,0.9,2015
David Lee,PF,31,GSW,49,904,17.8,.541,.006,.332,10.0,20.3,15.3,13.7,1.7,2.1,12.0,19.6,1.6,1.6,3.2,.168,0.1,0.8,0.9,0.7,2015
Malcolm Lee,SG,24,PHI,1,2,-19.7,.000,.000,.000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.8,0.0,0.0,0.0,-0.527,-18.0,-9.7,-27.6,0.0,2015
Alex Len,C,21,PHO,69,1518,13.5,.542,.008,.295,10.2,22.7,16.4,3.1,1.1,5.3,15.7,13.7,1.2,2.1,3.4,.107,-2.8,1.0,-1.8,0.1,2015
Kawhi Leonard,SF,23,SAS,64,2033,22.0,.567,.234,.307,4.8,20.6,12.9,13.0,3.7,1.8,9.4,23.0,4.2,4.4,8.6,.204,2.8,3.1,5.9,4.1,2015
Player,Pos,Age,Tm,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP,2015
Meyers Leonard,C,22,POR,55,847,14.8,.631,.457,.131,5.9,25.3,15.8,5.8,0.6,1.2,13.1,15.8,1.6,1.2,2.8,.158,0.1,0.5,0.6,0.6,2015
Jon Leuer,PF,25,MEM,63,824,11.9,.478,.106,.216,7.0,21.7,14.3,8.8,1.1,0.9,10.5,18.6,0.2,1.2,1.3,.078,-2.5,-0.3,-2.8,-0.1,2015
Damian Lillard,PG,24,POR,82,2925,20.7,.560,.421,.293,1.8,11.8,6.9,29.0,1.7,0.5,12.6,26.9,7.3,3.3,10.6,.174,4.3,0.3,4.7,4.9,2015
Jeremy Lin,PG,26,LAL,74,1907,15.6,.539,.269,.410,1.4,10.2,5.7,28.6,2.2,1.4,17.7,21.9,1.8,0.8,2.7,.068,0.1,-0.5,-0.4,0.8,2015
Shaun Livingston,PG,29,GSW,78,1468,12.9,.529,.005,.230,3.3,10.0,6.7,24.2,1.6,1.0,19.0,15.9,1.5,1.8,3.3,.107,-1.4,0.6,-0.8,0.4,2015
Brook Lopez,C,26,BRK,72,2100,22.7,.558,.010,.278,11.5,17.1,14.3,4.5,1.1,4.8,8.6,26.3,4.7,2.2,7.0,.159,1.8,-0.7,1.2,1.6,2015
Robin Lopez,C,26,POR,59,1638,16.2,.574,.002,.291,12.7,13.1,12.9,5.1,0.5,3.7,12.9,15.5,3.2,1.9,5.1,.150,0.1,0.1,0.1,0.9,2015
Kevin Love,PF,26,CLE,75,2532,18.8,.562,.412,.337,6.5,26.3,16.6,10.7,1.0,1.2,10.0,21.7,5.8,2.9,8.7,.165,3.2,-0.4,2.7,3.0,2015
Kyle Lowry,PG,28,TOR,70,2414,19.3,.527,.375,.299,2.6,13.1,7.8,32.4,2.3,0.4,12.8,25.4,5.1,2.0,7.1,.141,3.2,-0.1,3.0,3.1,2015
Kalin Lucas,PG,25,MEM,1,6,-0.7,.000,.000,.000,0.0,0.0,0.0,0.0,8.7,0.0,0.0,7.6,0.0,0.0,0.0,-0.057,-13.4,8.7,-4.7,0.0,2015
John Lucas III,PG,32,DET,21,272,13.0,.461,.279,.048,1.5,5.0,3.2,36.0,1.5,0.0,13.1,19.9,0.2,0.1,0.3,.058,-0.2,-2.0,-2.2,0.0,2015
Shelvin Mack,PG,24,ATL,55,833,13.2,.489,.435,.106,1.1,9.5,5.4,28.6,1.8,0.2,13.8,19.5,0.5,0.8,1.3,.075,-0.7,-1.0,-1.7,0.1,2015
Ian Mahinmi,C,28,IND,61,1146,10.8,.516,.000,.481,10.2,24.0,17.2,4.4,1.3,3.1,18.7,12.5,0.1,2.0,2.1,.090,-3.6,1.2,-2.5,-0.1,2015
Devyn Marble,SG,22,ORL,16,208,5.9,.362,.500,.364,2.7,14.4,8.4,11.5,2.2,0.8,15.0,13.1,-0.3,0.2,-0.1,-0.031,-4.7,-0.1,-4.8,-0.1,2015
Shawn Marion,SF,36,CLE,57,1101,11.0,.489,.172,.127,6.8,14.2,10.5,6.9,1.3,1.9,10.5,12.9,0.8,0.9,1.7,.074,-0.9,-0.1,-1.0,0.3,2015
Kendall Marshall,PG,23,MIL,28,417,12.4,.562,.455,.089,0.6,7.1,3.8,31.1,2.6,0.0,25.0,15.1,0.3,0.5,0.8,.088,-0.7,-0.1,-0.8,0.1,2015
Cartier Martin,SF,30,DET,23,198,1.6,.340,.623,.000,0.0,11.4,5.5,8.0,0.8,0.4,8.6,13.0,-0.3,0.1,-0.2,-0.053,-6.6,-0.6,-7.2,-0.3,2015
Kenyon Martin,PF,37,MIL,11,104,10.0,.437,.000,.091,6.7,14.2,10.5,7.0,2.5,4.9,11.6,11.2,0.0,0.2,0.2,.086,-4.4,2.2,-2.2,0.0,2015
Kevin Martin,SG,31,MIN,39,1302,16.7,.549,.306,.309,1.6,11.1,6.2,12.5,1.3,0.1,9.7,26.6,2.0,-0.1,1.9,.069,1.7,-2.4,-0.7,0.4,2015
Wesley Matthews,SG,28,POR,60,2024,16.1,.586,.592,.193,2.1,9.5,5.9,10.8,1.9,0.4,9.0,19.8,4.0,2.2,6.2,.147,2.0,1.1,3.1,2.6,2015
Player,Pos,Age,Tm,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP,2015
Jason Maxiell,PF,31,CHO,61,878,10.4,.455,.000,.370,10.5,15.1,12.7,3.4,1.1,4.0,11.5,13.1,0.1,1.2,1.4,.074,-3.8,0.6,-3.2,-0.3,2015
O.J. Mayo,SG,27,MIL,71,1697,13.5,.529,.395,.198,2.0,10.5,6.3,19.4,1.7,0.9,14.4,23.6,0.9,1.9,2.8,.079,-0.2,-0.4,-0.6,0.6,2015
Luc Mbah a Moute,PF,28,PHI,67,1916,10.6,.466,.318,.256,4.4,14.6,9.3,9.8,2.1,0.9,12.3,18.3,-0.9,2.0,1.1,.027,-2.7,-0.1,-2.8,-0.4,2015
James Michael McAdoo,PF,22,GSW,15,137,17.7,.564,.000,.568,12.2,16.8,14.6,2.1,1.8,4.9,9.8,19.4,0.2,0.3,0.5,.177,-2.1,-0.2,-2.3,0.0,2015
Ray McCallum,PG,23,SAC,68,1436,12.5,.496,.236,.179,4.3,9.8,7.1,21.3,1.6,0.6,14.4,18.2,0.8,0.5,1.4,.045,-0.9,-1.1,-2.0,0.0,2015
CJ McCollum,SG,23,POR,62,973,13.1,.534,.381,.200,1.6,8.3,5.0,10.3,2.3,0.6,10.8,20.5,0.7,1.1,1.8,.089,-1.3,0.8,-0.6,0.4,2015
K.J. McDaniels,SG,21,TOT,62,1352,10.6,.494,.346,.306,5.0,11.4,8.0,9.3,1.6,4.2,17.6,19.3,-0.9,1.5,0.6,.020,-3.1,0.3,-2.8,-0.3,2015
K.J. McDaniels,SG,21,PHI,52,1319,10.8,.499,.351,.313,5.0,11.3,8.0,9.3,1.7,4.2,17.9,19.2,-0.8,1.4,0.6,.023,-3.0,0.3,-2.6,-0.2,2015
K.J. McDaniels,SG,21,HOU,10,33,4.6,.346,.200,.133,3.4,13.3,8.4,9.9,0.0,4.7,5.9,22.2,-0.1,0.0,0.0,-0.061,-7.2,-1.9,-9.2,-0.1,2015
Doug McDermott,SF,23,CHI,36,321,6.1,.480,.383,.140,2.1,12.2,7.3,3.0,0.6,0.2,13.0,18.3,-0.3,0.2,0.0,-0.005,-4.1,-1.9,-6.0,-0.3,2015
Mitch McGary,PF,22,OKC,32,485,16.6,.550,.012,.242,11.9,24.4,18.2,4.6,1.7,2.6,14.5,19.0,0.6,0.7,1.3,.127,-1.4,-0.5,-1.9,0.0,2015
JaVale McGee,C,27,TOT,23,256,14.4,.567,.000,.418,7.3,18.9,12.9,2.0,0.4,6.1,16.1,18.9,0.1,0.3,0.4,.071,-2.6,-0.2,-2.8,-0.1,2015
JaVale McGee,C,27,DEN,17,195,16.7,.597,.000,.475,7.5,19.5,13.3,0.8,0.5,7.6,15.0,19.2,0.2,0.2,0.4,.109,-1.8,0.6,-1.2,0.0,2015
JaVale McGee,C,27,PHI,6,61,6.8,.455,.000,.222,6.8,16.8,11.6,5.8,0.0,1.3,20.2,17.7,-0.1,0.0,-0.1,-0.052,-5.0,-2.7,-7.7,-0.1,2015
Ben McLemore,SG,21,SAC,82,2670,10.4,.552,.471,.193,1.4,8.6,5.1,8.4,1.5,0.6,13.3,17.2,1.7,0.8,2.5,.045,-1.3,-0.9,-2.2,-0.2,2015
Jerel McNeal,PG,27,PHO,6,36,1.2,.379,.182,.182,0.0,9.2,4.6,7.8,4.2,2.1,29.6,20.6,-0.2,0.1,-0.1,-0.149,-10.5,1.4,-9.1,-0.1,2015
Josh McRoberts,PF,27,MIA,17,296,10.2,.613,.358,.245,2.9,15.1,9.1,17.5,2.1,0.9,27.3,12.8,0.1,0.3,0.4,.070,-3.0,0.2,-2.8,-0.1,2015
Jodie Meeks,SG,27,DET,60,1462,14.1,.548,.397,.300,0.9,7.1,3.9,8.8,2.1,0.3,8.6,20.1,2.2,0.9,3.1,.103,-0.3,-0.2,-0.5,0.5,2015
Gal Mekel,PG,26,NOP,4,43,0.5,.150,.150,.000,0.0,2.6,1.3,42.2,2.4,0.0,9.1,23.3,-0.2,0.0,-0.2,-0.238,-8.0,-3.2,-11.3,-0.1,2015
Khris Middleton,SF,23,MIL,79,2378,15.6,.563,.308,.180,2.3,14.3,8.4,12.7,2.6,0.4,10.8,19.9,3.2,3.5,6.7,.135,0.5,1.1,1.6,2.2,2015
C.J. Miles,SG,27,IND,70,1841,14.1,.525,.539,.195,1.1,11.7,6.4,7.1,1.7,1.1,7.5,23.9,1.3,2.3,3.6,.093,0.8,0.0,0.9,1.3,2015
Andre Miller,PG,38,TOT,81,1253,13.3,.548,.117,.266,3.4,10.2,6.9,34.5,1.3,0.4,24.3,15.3,1.4,0.8,2.2,.084,-1.1,-1.0,-2.1,0.0,2015
Andre Miller,PG,38,WAS,51,631,14.3,.575,.056,.275,3.8,9.8,6.9,34.1,1.1,0.3,22.4,14.8,1.0,0.6,1.6,.124,-0.6,0.0,-0.5,0.2,2015
Andre Miller,PG,38,SAC,30,622,12.3,.522,.176,.257,3.0,10.6,6.9,34.9,1.5,0.5,26.0,15.8,0.3,0.2,0.6,.043,-1.6,-2.0,-3.6,-0.3,2015
Darius Miller,SF,24,NOP,5,43,-5.1,.143,.143,.000,0.0,2.6,1.3,6.1,1.2,0.0,12.5,8.5,-0.1,0.0,-0.1,-0.122,-9.9,-1.4,-11.3,-0.1,2015
Mike Miller,SF,34,CLE,52,701,4.6,.471,.860,.035,0.7,14.0,7.4,9.0,1.0,0.5,16.6,8.9,-0.1,0.5,0.4,.028,-3.7,0.3,-3.4,-0.2,2015
Player,Pos,Age,Tm,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP,2015
Quincy Miller,PF,22,TOT,10,119,7.4,.338,.474,.289,3.7,14.9,9.4,9.8,3.0,3.3,10.5,17.8,-0.2,0.2,-0.1,-0.030,-4.4,0.6,-3.8,-0.1,2015
Quincy Miller,PF,22,SAC,6,61,11.1,.372,.389,.611,3.9,18.0,11.2,7.1,5.0,3.9,11.6,18.7,-0.1,0.1,0.0,.010,-2.5,2.5,-0.1,0.0,2015
Quincy Miller,PF,22,DET,4,58,3.6,.300,.550,.000,3.6,11.7,7.5,12.7,0.9,2.7,9.1,16.8,-0.1,0.0,-0.1,-0.072,-6.4,-1.3,-7.7,-0.1,2015
Patty Mills,PG,26,SAS,51,801,13.0,.496,.542,.119,3.0,7.5,5.3,16.9,1.8,0.2,9.0,22.1,0.6,0.9,1.4,.087,0.0,-0.2,-0.3,0.4,2015
Elijah Millsap,SG,27,UTA,47,924,7.9,.450,.378,.361,3.5,15.2,9.4,9.7,3.2,1.4,19.5,17.0,-1.0,1.4,0.4,.020,-5.1,2.1,-3.1,-0.3,2015
Paul Millsap,PF,29,ATL,73,2390,20.0,.565,.232,.362,6.9,20.0,13.6,15.4,2.8,2.4,13.3,23.8,4.0,4.3,8.3,.166,1.7,1.7,3.4,3.3,2015
Nikola Mirotić,PF,23,CHI,82,1654,17.9,.556,.502,.455,4.3,21.8,13.3,9.7,1.7,2.4,10.6,22.8,3.0,2.7,5.7,.165,1.4,1.0,2.3,1.8,2015
Nazr Mohammed,C,37,CHI,23,128,8.7,.431,.000,.100,9.6,22.3,16.1,3.6,1.6,2.8,18.3,13.4,-0.1,0.2,0.1,.040,-4.9,0.4,-4.5,-0.1,2015
Greg Monroe,PF,24,DET,69,2137,21.2,.549,.000,.394,11.2,25.1,17.9,11.7,1.9,1.3,13.0,23.9,4.0,2.8,6.8,.153,2.0,0.0,2.0,2.1,2015
E'Twaun Moore,SG,25,CHI,56,504,10.3,.504,.273,.144,2.7,7.1,5.0,10.4,2.1,0.9,8.7,14.4,0.3,0.5,0.8,.080,-2.7,1.1,-1.5,0.1,2015
Eric Moreland,PF,23,SAC,3,2,40.8,1.000,.000,.000,0.0,54.8,28.4,0.0,0.0,0.0,0.0,22.0,0.0,0.0,0.0,.431,8.7,8.5,17.2,0.0,2015
Darius Morris,PG,24,BRK,38,299,6.7,.377,.311,.085,2.6,7.5,5.1,24.7,1.6,0.0,16.0,20.0,-0.5,0.1,-0.4,-0.068,-4.3,-2.1,-6.4,-0.3,2015
Marcus Morris,PF,25,PHO,81,2045,13.7,.520,.410,.148,3.9,16.9,10.3,10.2,1.5,0.6,8.2,19.0,2.2,1.8,4.0,.093,0.1,0.0,0.1,1.1,2015
Markieff Morris,PF,25,PHO,82,2581,15.8,.523,.163,.211,4.6,17.0,10.7,12.4,2.0,1.2,12.4,23.3,1.8,2.7,4.6,.085,-0.5,0.2,-0.3,1.1,2015
Anthony Morrow,SG,29,OKC,74,1806,14.8,.604,.528,.145,2.4,9.1,5.8,5.2,1.5,0.5,5.5,16.5,4.4,1.2,5.7,.151,1.9,-0.1,1.8,1.7,2015
Donatas Motiejūnas,PF,24,HOU,71,2037,14.4,.553,.190,.237,7.4,15.4,11.4,10.8,1.4,1.3,13.7,19.1,2.4,2.3,4.7,.110,-0.4,-0.1,-0.5,0.8,2015
Timofey Mozgov,C,28,TOT,81,2045,16.6,.594,.011,.382,11.0,21.4,16.1,4.3,0.8,3.7,14.9,16.9,3.5,2.2,5.7,.133,-0.6,-0.1,-0.7,0.7,2015
Timofey Mozgov,C,28,DEN,35,897,13.8,.554,.026,.371,10.6,22.6,16.4,2.7,0.8,3.6,14.8,15.3,0.9,0.9,1.8,.096,-1.9,-0.1,-1.9,0.0,2015
Timofey Mozgov,C,28,CLE,46,1148,18.7,.621,.000,.389,11.4,20.4,15.9,5.6,0.8,3.9,15.0,18.1,2.5,1.3,3.9,.161,0.4,-0.1,0.3,0.7,2015
Shabazz Muhammad,SG,22,MIN,38,866,19.9,.556,.128,.365,8.1,12.4,10.2,9.6,1.1,0.6,7.1,25.3,2.1,-0.1,2.0,.110,3.5,-2.7,0.7,0.6,2015
Toure' Murry,SG-PG,25,TOT,5,18,1.1,.510,.000,.400,6.4,0.0,3.1,8.3,2.8,0.0,40.5,24.9,-0.1,0.0,-0.1,-0.171,-9.6,-2.3,-11.9,0.0,2015
